codigo latitud longitud elevacion anio mes chirps ideam
26080290 3.89088888888889 -76.3508055555556 944 1995 6 109.774917602539 56
26080290 3.89088888888889 -76.3508055555556 944 1995 7 153.795364379883 107
26080290 3.89088888888889 -76.3508055555556 944 1995 8 72.1718521118164 41
26080290 3.89088888888889 -76.3508055555556 944 1995 9 136.134902954102 128
26080290 3.89088888888889 -76.3508055555556 944 1995 10 193.681777954102 167
26080290 3.89088888888889 -76.3508055555556 944 1995 11 159.278396606445 103
26080290 3.89088888888889 -76.3508055555556 944 1995 12 117.653869628906 122
26080290 3.89088888888889 -76.3508055555556 944 1996 1 80.1898422241211 46
26080290 3.89088888888889 -76.3508055555556 944 1996 2 89.610969543457 64
26080290 3.89088888888889 -76.3508055555556 944 1996 3 127.861305236816 118
26080290 3.89088888888889 -76.3508055555556 944 1996 4 151.850036621094 114
26080290 3.89088888888889 -76.3508055555556 944 1996 6 125.126968383789 83
26080290 3.89088888888889 -76.3508055555556 944 1996 7 63.805103302002 86
26080290 3.89088888888889 -76.3508055555556 944 1996 8 72.9663543701172 17
26080290 3.89088888888889 -76.3508055555556 944 1996 9 118.448997497559 55
26080290 3.89088888888889 -76.3508055555556 944 1996 10 163.891372680664 122
26080290 3.89088888888889 -76.3508055555556 944 1996 11 126.498916625977 96
26080290 3.89088888888889 -76.3508055555556 944 1996 12 97.7320404052734 51
26080290 3.89088888888889 -76.3508055555556 944 1997 1 104.302200317383 74
26080290 3.89088888888889 -76.3508055555556 944 1997 2 95.5099868774414 107
26080290 3.89088888888889 -76.3508055555556 944 1997 3 125.026275634766 130
26080290 3.89088888888889 -76.3508055555556 944 1997 5 132.686935424805 57
26080290 3.89088888888889 -76.3508055555556 944 1997 6 142.559448242188 164
26080290 3.89088888888889 -76.3508055555556 944 1997 7 30.6402282714844 0
26080290 3.89088888888889 -76.3508055555556 944 1997 8 37.2459106445312 5
26080290 3.89088888888889 -76.3508055555556 944 1997 9 120.922348022461 78
26080290 3.89088888888889 -76.3508055555556 944 1997 10 142.117584228516 109
26080290 3.89088888888889 -76.3508055555556 944 1997 11 228.024993896484 133
26080290 3.89088888888889 -76.3508055555556 944 1997 12 43.8659439086914 0
26080290 3.89088888888889 -76.3508055555556 944 1998 1 33.3693809509277 7
26080290 3.89088888888889 -76.3508055555556 944 1998 2 86.3023300170898 57
26080290 3.89088888888889 -76.3508055555556 944 1998 3 141.689361572266 70
26080290 3.89088888888889 -76.3508055555556 944 1998 4 168.30632019043 99
26080290 3.89088888888889 -76.3508055555556 944 1998 6 77.4569396972656 16
26080290 3.89088888888889 -76.3508055555556 944 1998 7 50.6983299255371 15
26080290 3.89088888888889 -76.3508055555556 944 1998 8 85.5479507446289 51
26080290 3.89088888888889 -76.3508055555556 944 1998 9 155.431228637695 214
26080290 3.89088888888889 -76.3508055555556 944 1998 11 188.671173095703 125
26080290 3.89088888888889 -76.3508055555556 944 1998 12 99.2184448242188 21
26080290 3.89088888888889 -76.3508055555556 944 1999 1 118.249923706055 63
26080290 3.89088888888889 -76.3508055555556 944 1999 2 214.129028320312 208
26080290 3.89088888888889 -76.3508055555556 944 1999 3 128.82453918457 59
26080290 3.89088888888889 -76.3508055555556 944 1999 4 237.383850097656 255
26080290 3.89088888888889 -76.3508055555556 944 1999 5 119.677024841309 92
26080290 3.89088888888889 -76.3508055555556 944 1999 6 97.0713882446289 36
26080290 3.89088888888889 -76.3508055555556 944 1999 7 31.955883026123 37
26080290 3.89088888888889 -76.3508055555556 944 1999 8 100.570793151855 60
26080290 3.89088888888889 -76.3508055555556 944 1999 9 171.748321533203 165.3
26080290 3.89088888888889 -76.3508055555556 944 1999 10 178.850112915039 153
26080290 3.89088888888889 -76.3508055555556 944 1999 11 190.055847167969 243
26080290 3.89088888888889 -76.3508055555556 944 1999 12 119.291305541992 48
26080290 3.89088888888889 -76.3508055555556 944 2000 1 61.559497833252 85
26080290 3.89088888888889 -76.3508055555556 944 2000 2 87.7665405273438 148
26080290 3.89088888888889 -76.3508055555556 944 2000 3 126.747848510742 177
26080290 3.89088888888889 -76.3508055555556 944 2000 4 201.477478027344 125
26080290 3.89088888888889 -76.3508055555556 944 2000 6 102.759925842285 27
26080290 3.89088888888889 -76.3508055555556 944 2000 7 64.0806274414062 55
26080290 3.89088888888889 -76.3508055555556 944 2000 8 56.402759552002 48
26080290 3.89088888888889 -76.3508055555556 944 2000 9 115.587890625 99
26080290 3.89088888888889 -76.3508055555556 944 2000 10 184.222503662109 115
26080290 3.89088888888889 -76.3508055555556 944 2000 11 181.390182495117 113
26080290 3.89088888888889 -76.3508055555556 944 2000 12 84.6278076171875 36
26080290 3.89088888888889 -76.3508055555556 944 2001 1 61.5416793823242 54
26080290 3.89088888888889 -76.3508055555556 944 2001 2 83.2888336181641 67
26080290 3.89088888888889 -76.3508055555556 944 2001 3 132.543212890625 124
26080290 3.89088888888889 -76.3508055555556 944 2001 4 135.7265625 102
26080290 3.89088888888889 -76.3508055555556 944 2001 5 140.085952758789 72
26080290 3.89088888888889 -76.3508055555556 944 2001 6 93.4936828613281 98
26080290 3.89088888888889 -76.3508055555556 944 2001 8 21.325927734375 0
26080290 3.89088888888889 -76.3508055555556 944 2001 11 178.864974975586 121
26080290 3.89088888888889 -76.3508055555556 944 2001 12 157.936828613281 104
26080290 3.89088888888889 -76.3508055555556 944 2002 1 57.0402297973633 4
26080290 3.89088888888889 -76.3508055555556 944 2002 2 52.1555442810059 17
26080290 3.89088888888889 -76.3508055555556 944 2002 4 205.857086181641 125
26080290 3.89088888888889 -76.3508055555556 944 2002 5 89.7981185913086 37
26080290 3.89088888888889 -76.3508055555556 944 2002 6 59.3560752868652 38
26080290 3.89088888888889 -76.3508055555556 944 2002 7 62.8415832519531 43
26080290 3.89088888888889 -76.3508055555556 944 2002 8 70.8080444335938 22
26080290 3.89088888888889 -76.3508055555556 944 2002 9 82.8100357055664 76
26080290 3.89088888888889 -76.3508055555556 944 2002 10 200.681732177734 117
26080290 3.89088888888889 -76.3508055555556 944 2002 11 82.0273895263672 80
26080290 3.89088888888889 -76.3508055555556 944 2002 12 141.124298095703 150
26080290 3.89088888888889 -76.3508055555556 944 2003 1 34.679859161377 0
26080290 3.89088888888889 -76.3508055555556 944 2003 2 114.849639892578 120
26080290 3.89088888888889 -76.3508055555556 944 2003 3 102.106231689453 64
26080290 3.89088888888889 -76.3508055555556 944 2003 4 200.53466796875 158
26080290 3.89088888888889 -76.3508055555556 944 2003 5 98.4845428466797 70
26080290 3.89088888888889 -76.3508055555556 944 2003 6 110.418937683105 144
26080290 3.89088888888889 -76.3508055555556 944 2003 8 128.914520263672 122
26080290 3.89088888888889 -76.3508055555556 944 2003 9 107.145736694336 87
26080290 3.89088888888889 -76.3508055555556 944 2003 10 212.369354248047 239
26080290 3.89088888888889 -76.3508055555556 944 2003 11 195.512268066406 173
26080290 3.89088888888889 -76.3508055555556 944 2003 12 90.3828735351562 78
26080290 3.89088888888889 -76.3508055555556 944 2004 1 105.329002380371 64
26080290 3.89088888888889 -76.3508055555556 944 2004 2 46.8311042785645 28
26080290 3.89088888888889 -76.3508055555556 944 2004 3 53.8394317626953 26
26080290 3.89088888888889 -76.3508055555556 944 2004 4 172.969955444336 118
26080290 3.89088888888889 -76.3508055555556 944 2004 5 158.714050292969 119
26080290 3.89088888888889 -76.3508055555556 944 2004 6 41.3356781005859 0
26080290 3.89088888888889 -76.3508055555556 944 2004 7 72.0035705566406 85
26080290 3.89088888888889 -76.3508055555556 944 2004 8 43.4780654907227 9
26080290 3.89088888888889 -76.3508055555556 944 2004 9 137.80827331543 139
26080290 3.89088888888889 -76.3508055555556 944 2004 11 198.709228515625 89
26080290 3.89088888888889 -76.3508055555556 944 2004 12 97.8582229614258 50
26080290 3.89088888888889 -76.3508055555556 944 2005 1 112.818046569824 67
26080290 3.89088888888889 -76.3508055555556 944 2005 2 60.3957710266113 50
26080290 3.89088888888889 -76.3508055555556 944 2005 5 193.0498046875 192
26080290 3.89088888888889 -76.3508055555556 944 2005 6 80.7384185791016 44
26080290 3.89088888888889 -76.3508055555556 944 2005 7 63.2170944213867 24
26080290 3.89088888888889 -76.3508055555556 944 2005 9 119.199745178223 90
26080290 3.89088888888889 -76.3508055555556 944 2005 10 222.76725769043 247
26080290 3.89088888888889 -76.3508055555556 944 2005 11 161.951477050781 123
26080290 3.89088888888889 -76.3508055555556 944 2005 12 114.269607543945 118
26080290 3.89088888888889 -76.3508055555556 944 2006 1 106.424827575684 46
26080290 3.89088888888889 -76.3508055555556 944 2006 2 90.3111419677734 52
26080290 3.89088888888889 -76.3508055555556 944 2006 3 183.977020263672 247
26080290 3.89088888888889 -76.3508055555556 944 2006 5 126.917686462402 40
26080290 3.89088888888889 -76.3508055555556 944 2006 6 133.474975585938 113
26080290 3.89088888888889 -76.3508055555556 944 2006 7 48.7998199462891 30
26080290 3.89088888888889 -76.3508055555556 944 2006 8 52.1303787231445 34
26080290 3.89088888888889 -76.3508055555556 944 2006 9 59.6190032958984 29
26080290 3.89088888888889 -76.3508055555556 944 2006 11 161.392364501953 55
26080290 3.89088888888889 -76.3508055555556 944 2006 12 183.253540039062 97
26080290 3.89088888888889 -76.3508055555556 944 2007 1 101.014518737793 103
26080290 3.89088888888889 -76.3508055555556 944 2007 2 40.0677680969238 40
26080290 3.89088888888889 -76.3508055555556 944 2007 3 113.821411132812 83
26080290 3.89088888888889 -76.3508055555556 944 2007 4 192.086547851562 230
26080290 3.89088888888889 -76.3508055555556 944 2007 5 160.791625976562 104
26080290 3.89088888888889 -76.3508055555556 944 2007 6 57.6360549926758 40
26080290 3.89088888888889 -76.3508055555556 944 2007 7 77.8960876464844 75
26080290 3.89088888888889 -76.3508055555556 944 2007 8 111.2080078125 109
26080290 3.89088888888889 -76.3508055555556 944 2007 9 78.7655715942383 70
26080290 3.89088888888889 -76.3508055555556 944 2007 10 263.166198730469 217
26080290 3.89088888888889 -76.3508055555556 944 2007 11 143.347885131836 43
26080290 3.89088888888889 -76.3508055555556 944 2007 12 144.842407226562 85
26080290 3.89088888888889 -76.3508055555556 944 2008 1 135.071868896484 96
26080290 3.89088888888889 -76.3508055555556 944 2008 2 80.0837020874023 59
26080290 3.89088888888889 -76.3508055555556 944 2008 3 140.34358215332 73
26080290 3.89088888888889 -76.3508055555556 944 2008 4 181.840713500977 128
26080290 3.89088888888889 -76.3508055555556 944 2008 5 206.9755859375 166
26080290 3.89088888888889 -76.3508055555556 944 2008 6 111.673034667969 127
26080290 3.89088888888889 -76.3508055555556 944 2008 7 89.4618301391602 69
26080290 3.89088888888889 -76.3508055555556 944 2008 8 108.325759887695 67
26080290 3.89088888888889 -76.3508055555556 944 2008 9 108.111206054688 55
26080290 3.89088888888889 -76.3508055555556 944 2008 10 141.08088684082 101
26080290 3.89088888888889 -76.3508055555556 944 2008 11 142.968841552734 97
26080290 3.89088888888889 -76.3508055555556 944 2008 12 103.00138092041 56
26080290 3.89088888888889 -76.3508055555556 944 2009 1 144.468505859375 74
26080290 3.89088888888889 -76.3508055555556 944 2009 2 74.972282409668 122
26080290 3.89088888888889 -76.3508055555556 944 2009 4 149.351333618164 38
26080290 3.89088888888889 -76.3508055555556 944 2009 5 118.82893371582 94
26080290 3.89088888888889 -76.3508055555556 944 2009 6 117.894485473633 132
26080290 3.89088888888889 -76.3508055555556 944 2009 7 40.9253692626953 30
26080290 3.89088888888889 -76.3508055555556 944 2009 8 66.0990142822266 64
26080290 3.89088888888889 -76.3508055555556 944 2009 9 48.6680374145508 17
26080290 3.89088888888889 -76.3508055555556 944 2009 10 169.826370239258 155
26080290 3.89088888888889 -76.3508055555556 944 2009 12 86.10595703125 25
26080290 3.89088888888889 -76.3508055555556 944 2010 1 38.0224533081055 4
26080290 3.89088888888889 -76.3508055555556 944 2010 2 49.4248657226562 27
26080290 3.89088888888889 -76.3508055555556 944 2010 3 63.9977493286133 92
26080290 3.89088888888889 -76.3508055555556 944 2010 4 225.859985351562 193
26080290 3.89088888888889 -76.3508055555556 944 2010 5 149.949600219727 100
26080290 3.89088888888889 -76.3508055555556 944 2010 6 87.422233581543 66
26080290 3.89088888888889 -76.3508055555556 944 2010 8 64.8049621582031 35
26080290 3.89088888888889 -76.3508055555556 944 2010 9 107.849739074707 81
26080290 3.89088888888889 -76.3508055555556 944 2010 10 192.436630249023 229
26080290 3.89088888888889 -76.3508055555556 944 2010 12 128.752288818359 89
26080290 3.89088888888889 -76.3508055555556 944 2011 1 47.8369293212891 33
26080290 3.89088888888889 -76.3508055555556 944 2011 2 112.978729248047 91
26080290 3.89088888888889 -76.3508055555556 944 2011 4 188.334121704102 111
26080290 3.89088888888889 -76.3508055555556 944 2011 5 113.106643676758 64
26080290 3.89088888888889 -76.3508055555556 944 2011 6 76.3335266113281 37
26080290 3.89088888888889 -76.3508055555556 944 2011 7 82.5940246582031 63
26080290 3.89088888888889 -76.3508055555556 944 2011 8 53.5943298339844 112
26080290 3.89088888888889 -76.3508055555556 944 2011 9 92.3173141479492 83
26080290 3.89088888888889 -76.3508055555556 944 2011 11 166.033676147461 120
26080290 3.89088888888889 -76.3508055555556 944 2011 12 121.859390258789 105
26080290 3.89088888888889 -76.3508055555556 944 2012 1 123.632507324219 123
26080290 3.89088888888889 -76.3508055555556 944 2012 2 58.2768630981445 47
26080290 3.89088888888889 -76.3508055555556 944 2012 3 151.225204467773 156
26080290 3.89088888888889 -76.3508055555556 944 2012 4 164.684143066406 153
26080290 3.89088888888889 -76.3508055555556 944 2012 6 71.7432479858398 80
26080290 3.89088888888889 -76.3508055555556 944 2012 7 60.0470085144043 32
26080290 3.89088888888889 -76.3508055555556 944 2012 8 75.2552185058594 68
26080290 3.89088888888889 -76.3508055555556 944 2012 9 59.3351593017578 29
26080290 3.89088888888889 -76.3508055555556 944 2012 10 179.577789306641 188
26080290 3.89088888888889 -76.3508055555556 944 2012 11 87.9416656494141 41
26080290 3.89088888888889 -76.3508055555556 944 2012 12 97.6891708374023 47
26080290 3.89088888888889 -76.3508055555556 944 2013 1 43.5595932006836 16
26080290 3.89088888888889 -76.3508055555556 944 2013 2 100.647583007812 129
26080290 3.89088888888889 -76.3508055555556 944 2013 3 116.969818115234 87
26080290 3.89088888888889 -76.3508055555556 944 2013 4 143.264938354492 90
26080290 3.89088888888889 -76.3508055555556 944 2013 5 181.27229309082 229
26080290 3.89088888888889 -76.3508055555556 944 2013 6 49.8710060119629 43
26080290 3.89088888888889 -76.3508055555556 944 2013 7 32.7348327636719 3
26080290 3.89088888888889 -76.3508055555556 944 2013 8 97.3650588989258 85
26080290 3.89088888888889 -76.3508055555556 944 2013 9 65.3578414916992 84
26080290 3.89088888888889 -76.3508055555556 944 2013 10 121.205429077148 85
26080290 3.89088888888889 -76.3508055555556 944 2013 11 138.817733764648 127
26080290 3.89088888888889 -76.3508055555556 944 2013 12 102.530715942383 91
26080290 3.89088888888889 -76.3508055555556 944 2014 1 61.5011177062988 42
26080290 3.89088888888889 -76.3508055555556 944 2014 2 76.3206329345703 62
26080290 3.89088888888889 -76.3508055555556 944 2014 3 80.0877075195312 81
26080290 3.89088888888889 -76.3508055555556 944 2014 4 131.209533691406 92
26080290 3.89088888888889 -76.3508055555556 944 2014 5 101.884864807129 53
26080290 3.89088888888889 -76.3508055555556 944 2014 6 44.2147598266602 14
26080290 3.89088888888889 -76.3508055555556 944 2014 7 38.2950096130371 48
26080290 3.89088888888889 -76.3508055555556 944 2014 8 38.1135101318359 40
26080290 3.89088888888889 -76.3508055555556 944 2014 9 72.7036437988281 45
26080290 3.89088888888889 -76.3508055555556 944 2014 10 206.170440673828 167
26080290 3.89088888888889 -76.3508055555556 944 2014 11 149.045166015625 145
26080310 3.47613888888889 -76.5229444444445 970 1997 1 125.128356933594 218.7
26080310 3.47613888888889 -76.5229444444445 970 1997 2 65.8646545410156 26
26080310 3.47613888888889 -76.5229444444445 970 1997 3 113.169479370117 90.4
26080310 3.47613888888889 -76.5229444444445 970 1997 4 187.059051513672 199.9
26080310 3.47613888888889 -76.5229444444445 970 1997 5 141.772003173828 99.6
26080310 3.47613888888889 -76.5229444444445 970 1997 6 138.084869384766 104.5
26080310 3.47613888888889 -76.5229444444445 970 1997 7 22.3380718231201 3.2
26080310 3.47613888888889 -76.5229444444445 970 1997 8 22.6989898681641 0
26080310 3.47613888888889 -76.5229444444445 970 1997 9 100.006484985352 123.4
26080310 3.47613888888889 -76.5229444444445 970 1997 10 125.996292114258 133.7
26080310 3.47613888888889 -76.5229444444445 970 1997 11 224.209014892578 232.4
26080310 3.47613888888889 -76.5229444444445 970 1997 12 38.712215423584 16.9
26080310 3.47613888888889 -76.5229444444445 970 1998 1 38.3662376403809 31
26080310 3.47613888888889 -76.5229444444445 970 1998 2 80.7079162597656 60.3
26080310 3.47613888888889 -76.5229444444445 970 1998 3 116.025772094727 61
26080310 3.47613888888889 -76.5229444444445 970 1998 4 208.93293762207 204.5
26080310 3.47613888888889 -76.5229444444445 970 1998 5 204.319671630859 210.6
26080310 3.47613888888889 -76.5229444444445 970 1998 6 107.107269287109 111.7
26080310 3.47613888888889 -76.5229444444445 970 1998 7 59.9486656188965 93.5
26080310 3.47613888888889 -76.5229444444445 970 1998 8 65.9159851074219 93.9
26080310 3.47613888888889 -76.5229444444445 970 1998 9 102.870712280273 121.7
26080310 3.47613888888889 -76.5229444444445 970 1998 10 91.0968933105469 34.6
26080310 3.47613888888889 -76.5229444444445 970 1998 11 186.703033447266 160.4
26080310 3.47613888888889 -76.5229444444445 970 1998 12 112.528350830078 41.5
26080310 3.47613888888889 -76.5229444444445 970 1999 1 110.201393127441 120.3
26080310 3.47613888888889 -76.5229444444445 970 1999 2 185.58967590332 130.8
26080310 3.47613888888889 -76.5229444444445 970 1999 3 100.830421447754 104.3
26080310 3.47613888888889 -76.5229444444445 970 1999 4 214.379730224609 199.5
26080310 3.47613888888889 -76.5229444444445 970 1999 5 107.328804016113 116.7
26080310 3.47613888888889 -76.5229444444445 970 1999 6 115.360984802246 142.2
26080310 3.47613888888889 -76.5229444444445 970 1999 7 29.3645629882812 8
26080310 3.47613888888889 -76.5229444444445 970 1999 8 55.0828971862793 29.5
26080310 3.47613888888889 -76.5229444444445 970 1999 9 121.920417785645 145
26080310 3.47613888888889 -76.5229444444445 970 1999 10 137.510360717773 132.7
26080310 3.47613888888889 -76.5229444444445 970 1999 11 161.446960449219 161.5
26080310 3.47613888888889 -76.5229444444445 970 1999 12 124.210578918457 108.1
26080310 3.47613888888889 -76.5229444444445 970 2000 1 76.8107299804688 65.2
26080310 3.47613888888889 -76.5229444444445 970 2000 2 94.0088195800781 84.5
26080310 3.47613888888889 -76.5229444444445 970 2000 3 106.043312072754 85.8
26080310 3.47613888888889 -76.5229444444445 970 2000 4 124.323295593262 99
26080310 3.47613888888889 -76.5229444444445 970 2000 5 184.528533935547 188.8
26080310 3.47613888888889 -76.5229444444445 970 2000 6 87.9840927124023 76.5
26080310 3.47613888888889 -76.5229444444445 970 2000 7 69.1774826049805 59.4
26080310 3.47613888888889 -76.5229444444445 970 2000 8 42.0041275024414 25.3
26080310 3.47613888888889 -76.5229444444445 970 2000 9 105.12483215332 98.5
26080310 3.47613888888889 -76.5229444444445 970 2000 11 117.916244506836 152.9
26080310 3.47613888888889 -76.5229444444445 970 2000 12 97.8835983276367 59.9
26080310 3.47613888888889 -76.5229444444445 970 2001 1 86.8021697998047 80
26080310 3.47613888888889 -76.5229444444445 970 2001 2 65.7424392700195 78
26080310 3.47613888888889 -76.5229444444445 970 2001 3 102.917587280273 132
26080310 3.47613888888889 -76.5229444444445 970 2001 4 104.289291381836 134
26080310 3.47613888888889 -76.5229444444445 970 2001 5 113.720817565918 126.7
26080310 3.47613888888889 -76.5229444444445 970 2001 6 68.3253173828125 69.2
26080310 3.47613888888889 -76.5229444444445 970 2001 7 50.9990921020508 98.7
26080310 3.47613888888889 -76.5229444444445 970 2001 8 15.4773178100586 1
26080310 3.47613888888889 -76.5229444444445 970 2001 9 93.4094848632812 180.6
26080310 3.47613888888889 -76.5229444444445 970 2001 10 90.995979309082 86
26080310 3.47613888888889 -76.5229444444445 970 2001 11 129.703109741211 108.6
26080310 3.47613888888889 -76.5229444444445 970 2001 12 150.685455322266 104.2
26080310 3.47613888888889 -76.5229444444445 970 2002 1 60.6211700439453 40.2
26080310 3.47613888888889 -76.5229444444445 970 2002 2 29.5643577575684 7.9
26080310 3.47613888888889 -76.5229444444445 970 2002 3 174.102294921875 124.3
26080310 3.47613888888889 -76.5229444444445 970 2002 4 204.171539306641 157.1
26080310 3.47613888888889 -76.5229444444445 970 2002 5 125.383453369141 120.5
26080310 3.47613888888889 -76.5229444444445 970 2002 6 67.7167434692383 66.5
26080310 3.47613888888889 -76.5229444444445 970 2002 7 60.3835525512695 73
26080310 3.47613888888889 -76.5229444444445 970 2002 8 40.574031829834 28.4
26080310 3.47613888888889 -76.5229444444445 970 2002 9 54.469165802002 26.1
26080310 3.47613888888889 -76.5229444444445 970 2002 10 167.838562011719 154.9
26080310 3.47613888888889 -76.5229444444445 970 2002 12 175.172790527344 178.2
26080310 3.47613888888889 -76.5229444444445 970 2003 1 42.6111907958984 16.5
26080310 3.47613888888889 -76.5229444444445 970 2003 2 71.4428024291992 56.9
26080310 3.47613888888889 -76.5229444444445 970 2003 3 103.823692321777 65.1
26080310 3.47613888888889 -76.5229444444445 970 2003 4 208.696884155273 276
26080310 3.47613888888889 -76.5229444444445 970 2003 5 132.117813110352 105
26080310 3.47613888888889 -76.5229444444445 970 2003 6 119.984130859375 119.7
26080310 3.47613888888889 -76.5229444444445 970 2003 7 47.3904800415039 31.1
26080310 3.47613888888889 -76.5229444444445 970 2003 8 45.9518508911133 25.1
26080310 3.47613888888889 -76.5229444444445 970 2003 9 76.6573257446289 69.6
26080310 3.47613888888889 -76.5229444444445 970 2003 10 141.669418334961 109.4
26080310 3.47613888888889 -76.5229444444445 970 2003 11 172.0322265625 174
26080310 3.47613888888889 -76.5229444444445 970 2003 12 85.0224456787109 39
26080310 3.47613888888889 -76.5229444444445 970 2004 1 125.625450134277 109.5
26080310 3.47613888888889 -76.5229444444445 970 2004 2 26.9254379272461 20.7
26080310 3.47613888888889 -76.5229444444445 970 2004 3 49.9585571289062 32
26080310 3.47613888888889 -76.5229444444445 970 2004 4 157.947372436523 110
26080310 3.47613888888889 -76.5229444444445 970 2004 5 153.121520996094 168.6
26080310 3.47613888888889 -76.5229444444445 970 2004 6 54.805362701416 70.4
26080310 3.47613888888889 -76.5229444444445 970 2004 7 52.0294189453125 50.6
26080310 3.47613888888889 -76.5229444444445 970 2004 8 24.6994438171387 17.7
26080310 3.47613888888889 -76.5229444444445 970 2004 9 66.4364013671875 54.9
26080310 3.47613888888889 -76.5229444444445 970 2004 10 132.643218994141 107.3
26080310 3.47613888888889 -76.5229444444445 970 2004 11 160.405853271484 124.1
26080310 3.47613888888889 -76.5229444444445 970 2004 12 87.3066024780273 90.5
26080310 3.47613888888889 -76.5229444444445 970 2005 1 80.5699310302734 99.7
26080310 3.47613888888889 -76.5229444444445 970 2005 2 43.7160377502441 65.2
26080310 3.47613888888889 -76.5229444444445 970 2005 3 107.756500244141 73.9
26080310 3.47613888888889 -76.5229444444445 970 2005 4 138.424728393555 99.6
26080310 3.47613888888889 -76.5229444444445 970 2005 5 181.544174194336 245.4
26080310 3.47613888888889 -76.5229444444445 970 2005 6 68.7540054321289 94.9
26080310 3.47613888888889 -76.5229444444445 970 2005 7 47.2391319274902 67.3
26080310 3.47613888888889 -76.5229444444445 970 2005 8 51.7282562255859 84.9
26080310 3.47613888888889 -76.5229444444445 970 2005 9 60.0076751708984 70.4
26080310 3.47613888888889 -76.5229444444445 970 2005 10 120.538269042969 79.7
26080310 3.47613888888889 -76.5229444444445 970 2005 11 159.023223876953 168.3
26080310 3.47613888888889 -76.5229444444445 970 2005 12 142.720443725586 162.4
26080310 3.47613888888889 -76.5229444444445 970 2006 1 108.934204101562 84.3
26080310 3.47613888888889 -76.5229444444445 970 2006 2 63.9656257629395 127.8
26080310 3.47613888888889 -76.5229444444445 970 2006 3 166.491912841797 126.5
26080310 3.47613888888889 -76.5229444444445 970 2006 4 183.569610595703 154.6
26080310 3.47613888888889 -76.5229444444445 970 2006 6 125.803077697754 95.8
26080310 3.47613888888889 -76.5229444444445 970 2006 7 49.4427223205566 38.8
26080310 3.47613888888889 -76.5229444444445 970 2006 8 26.5274085998535 10.8
26080310 3.47613888888889 -76.5229444444445 970 2006 9 35.8191261291504 21
26080310 3.47613888888889 -76.5229444444445 970 2006 10 126.988204956055 105.1
26080310 3.47613888888889 -76.5229444444445 970 2006 12 197.293548583984 122.2
26080310 3.47613888888889 -76.5229444444445 970 2007 1 93.3675537109375 59.4
26080310 3.47613888888889 -76.5229444444445 970 2007 2 22.5307006835938 2.4
26080310 3.47613888888889 -76.5229444444445 970 2007 3 132.83821105957 185.4
26080310 3.47613888888889 -76.5229444444445 970 2007 4 187.024200439453 196.6
26080310 3.47613888888889 -76.5229444444445 970 2007 5 172.069549560547 145.4
26080310 3.47613888888889 -76.5229444444445 970 2007 6 51.7159080505371 27.5
26080310 3.47613888888889 -76.5229444444445 970 2007 7 59.4339294433594 45.4
26080310 3.47613888888889 -76.5229444444445 970 2007 8 82.6844482421875 103.4
26080310 3.47613888888889 -76.5229444444445 970 2007 9 36.4530372619629 17.9
26080310 3.47613888888889 -76.5229444444445 970 2007 10 170.388626098633 113.2
26080310 3.47613888888889 -76.5229444444445 970 2007 11 137.042144775391 131.5
26080310 3.47613888888889 -76.5229444444445 970 2007 12 141.673187255859 68
26080310 3.47613888888889 -76.5229444444445 970 2008 1 116.759994506836 136.5
26080310 3.47613888888889 -76.5229444444445 970 2008 2 126.669021606445 168.5
26080310 3.47613888888889 -76.5229444444445 970 2008 3 109.007705688477 32.4
26080310 3.47613888888889 -76.5229444444445 970 2008 4 173.255859375 208.1
26080310 3.47613888888889 -76.5229444444445 970 2008 5 207.309310913086 226.8
26080310 3.47613888888889 -76.5229444444445 970 2008 6 124.205101013184 122.2
26080310 3.47613888888889 -76.5229444444445 970 2008 7 84.9653701782227 95
26080310 3.47613888888889 -76.5229444444445 970 2008 8 88.1618499755859 82.1
26080310 3.47613888888889 -76.5229444444445 970 2008 9 52.8898582458496 61.4
26080310 3.47613888888889 -76.5229444444445 970 2008 10 122.636604309082 100.4
26080310 3.47613888888889 -76.5229444444445 970 2008 11 116.490196228027 152.3
26080310 3.47613888888889 -76.5229444444445 970 2008 12 120.852294921875 104.4
26080310 3.47613888888889 -76.5229444444445 970 2009 1 98.4981689453125 74.4
26080310 3.47613888888889 -76.5229444444445 970 2009 2 58.4486083984375 45.2
26080310 3.47613888888889 -76.5229444444445 970 2009 3 169.505493164062 172.3
26080310 3.47613888888889 -76.5229444444445 970 2009 4 118.756393432617 112
26080310 3.47613888888889 -76.5229444444445 970 2009 5 106.004676818848 110.1
26080310 3.47613888888889 -76.5229444444445 970 2009 6 111.639335632324 113.3
26080310 3.47613888888889 -76.5229444444445 970 2009 7 32.3515129089355 15.3
26080310 3.47613888888889 -76.5229444444445 970 2009 8 29.1946907043457 18.8
26080310 3.47613888888889 -76.5229444444445 970 2009 9 36.9875640869141 44.8
26080310 3.47613888888889 -76.5229444444445 970 2009 10 115.780242919922 55.6
26080310 3.47613888888889 -76.5229444444445 970 2009 12 155.739471435547 111.1
26080310 3.47613888888889 -76.5229444444445 970 2010 1 40.5226974487305 14.4
26080310 3.47613888888889 -76.5229444444445 970 2010 2 65.8841857910156 81.9
26080310 3.47613888888889 -76.5229444444445 970 2010 3 55.4529724121094 13.5
26080310 3.47613888888889 -76.5229444444445 970 2010 4 216.572860717773 316.4
